,선수명,경기수,전체 출전시간,득점 전체,득점 평균,2점슛 성공,2점슛 시도,2점슛 성공률,3점슛 성공,3점슛 시도,3점슛 성공률,자유투 성공,자유투 시도,자유투 성공률,공격 리바운드,수비 리바운드,평균 리바운드,전체 어시스트,평균 어시스트,스틸,블록,덩크슛 성공,덩크슛 시도,파울(자유튜유),파울(자유투무),IDF,테크니컬 파울,굿디펜스,속공,FBF,턴오버,팀 리바운드,팀 턴오버,대회년도,대학교,대회명
10,강명수,4.0,0:10:48,0.0,0.0,0.0,1.0,0.00%,0.0,5.0,0.00%,0.0,0.0,0.00%,0.0,1.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019.0,명지대학교,대학농구리그
11,강보민,15.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,한양대학교,대학농구리그
12,강보민,3.0,0:06:11,3.0,1.0,0.0,0.0,0.00%,1.0,5.0,20.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,한양대학교,MBC배 대학리그
13,강부필,10.0,0:02:52,2.0,0.0,1.0,1.0,100.00%,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,상명대학교,대학농구리그
14,강성식,1.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,상명대학교,대학농구리그
15,강성호,2.0,0:04:09,2.0,1.0,1.0,1.0,100.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003.0,단국대학교,MBC배 대학리그
16,강승호,3.0,0:09:25,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2020.0,동국대학교,대학농구리그
17,강승호,3.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.0,동국대학교,대학농구리그
18,강승호,3.0,0:03:29,2.0,0.0,1.0,1.0,100.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,동국대학교,대학농구리그
19,강승호,3.0,0:11:12,5.0,1.0,1.0,2.0,50.00%,1.0,1.0,100.00%,0.0,0.0,0.00%,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,동국대학교,대학농구리그
20,강양현,2.0,1:25:00,61.0,30.0,6.0,12.0,50.00%,15.0,30.0,50.00%,4.0,4.0,100.00%,2.0,0.0,1.0,3.0,1.5,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2003.0,조선대학교,MBC배 대학리그
21,강재민,1.0,0:09:05,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021.0,연세대학교,대학농구리그
22,강재민,3.0,0:25:57,11.0,3.0,5.0,10.0,50.00%,0.0,4.0,0.00%,1.0,2.0,50.00%,3.0,2.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2021.0,연세대학교,대학농구리그
23,강현수,2.0,0:04:00,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2021.0,중앙대학교,대학농구리그
24,강현수,3.0,0:02:17,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,중앙대학교,대학농구리그
25,강효종,1.0,0:03:18,0.0,0.0,0.0,2.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,건국대학교,MBC배 대학리그
26,강효종,21.0,5:41:09,77.0,3.0,17.0,42.0,40.50%,11.0,34.0,32.40%,10.0,15.0,66.70%,19.0,18.0,1.0,13.0,0.6,9.0,2.0,0.0,0.0,27.0,25.0,0.0,0.0,9.0,8.0,3.0,13.0,24.0,2.0,2011.0,건국대학교,대학농구리그
27,강효종,4.0,1:03:41,8.0,2.0,0.0,3.0,0.00%,2.0,6.0,33.30%,2.0,6.0,33.30%,6.0,5.0,2.0,1.0,0.3,0.0,2.0,0.0,0.0,6.0,4.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,2011.0,건국대학교,MBC배 대학리그
28,고기창,16.0,0:43:29,7.0,0.0,2.0,3.0,66.70%,1.0,6.0,16.70%,0.0,0.0,0.00%,2.0,2.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2018.0,상명대학교,대학농구리그
29,고기창,4.0,0:09:27,0.0,0.0,0.0,1.0,0.00%,0.0,2.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2018.0,상명대학교,MBC배 대학리그
30,고기창,1.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,상명대학교,대학농구리그
31,고기호,1.0,0:03:33,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,한양대학교,MBC배 대학리그
32,고동현,16.0,0:48:42,16.0,1.0,6.0,14.0,42.90%,1.0,1.0,100.00%,1.0,2.0,50.00%,7.0,6.0,0.0,4.0,0.3,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,9.0,0.0,2013.0,한양대학교,대학농구리그
33,고동현,5.0,0:26:15,4.0,0.0,2.0,5.0,40.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,2.0,2.0,0.0,1.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2013.0,한양대학교,MBC배 대학리그
34,고동현,16.0,5:07:09,82.0,5.0,20.0,34.0,58.80%,13.0,42.0,31.00%,3.0,5.0,60.00%,8.0,22.0,1.0,10.0,0.6,11.0,1.0,0.0,1.0,9.0,14.0,0.0,0.0,12.0,3.0,0.0,14.0,0.0,0.0,2014.0,한양대학교,대학농구리그
35,고동현,4.0,1:11:49,14.0,3.0,3.0,9.0,33.30%,2.0,11.0,18.20%,2.0,2.0,100.00%,5.0,7.0,3.0,1.0,0.3,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2014.0,한양대학교,MBC배 대학리그
36,고동현,12.0,3:18:52,50.0,4.0,6.0,23.0,26.10%,11.0,43.0,25.60%,5.0,9.0,55.60%,9.0,14.0,1.0,7.0,0.6,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,2015.0,한양대학교,대학농구리그
37,고동현,3.0,1:20:42,31.0,10.0,7.0,15.0,46.70%,4.0,12.0,33.30%,5.0,8.0,62.50%,2.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,2015.0,한양대학교,MBC배 대학리그
38,고동현,7.0,0:25:21,2.0,0.0,1.0,1.0,100.00%,0.0,2.0,0.00%,0.0,0.0,0.00%,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,한양대학교,대학농구리그
39,고동현,3.0,0:28:15,2.0,0.0,1.0,4.0,25.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2016.0,한양대학교,MBC배 대학리그
40,고성빈,16.0,0:39:10,4.0,0.0,2.0,6.0,33.30%,0.0,2.0,0.00%,0.0,2.0,0.00%,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,2017.0,건국대학교,대학농구리그
41,고성빈,3.0,0:34:42,4.0,1.0,0.0,0.0,0.00%,1.0,5.0,20.00%,1.0,2.0,50.00%,1.0,0.0,0.0,1.0,0.3,3.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,2017.0,건국대학교,MBC배 대학리그
42,고성빈,16.0,2:45:35,28.0,1.0,9.0,18.0,50.00%,2.0,12.0,16.70%,4.0,8.0,50.00%,4.0,15.0,1.0,24.0,1.5,12.0,0.0,0.0,0.0,12.0,15.0,0.0,0.0,1.0,3.0,0.0,11.0,11.0,2.0,2018.0,건국대학교,대학농구리그
43,고성빈,3.0,0:46:53,7.0,2.0,2.0,4.0,50.00%,0.0,2.0,0.00%,3.0,6.0,50.00%,1.0,8.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2018.0,건국대학교,MBC배 대학리그
44,고성빈,5.0,0:43:22,9.0,1.0,1.0,2.0,50.00%,2.0,3.0,66.70%,1.0,4.0,25.00%,1.0,4.0,1.0,2.0,0.4,3.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,2019.0,건국대학교,대학농구리그
45,고성빈,3.0,0:20:22,5.0,1.0,1.0,2.0,50.00%,0.0,1.0,0.00%,3.0,4.0,75.00%,1.0,2.0,1.0,2.0,0.7,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,2019.0,건국대학교,MBC배 대학리그
46,고성빈,3.0,1:46:35,19.0,6.0,3.0,11.0,27.30%,3.0,8.0,37.50%,4.0,4.0,100.00%,3.0,9.0,4.0,17.0,5.7,12.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,0.0,2020.0,건국대학교,대학농구리그
47,고성빈,3.0,1:40:58,22.0,7.0,9.0,14.0,64.30%,0.0,6.0,0.00%,4.0,6.0,66.70%,4.0,3.0,2.0,19.0,6.3,9.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,2020.0,건국대학교,대학농구리그
48,고성진,9.0,0:07:55,0.0,0.0,0.0,4.0,0.00%,0.0,1.0,0.00%,0.0,0.0,0.00%,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,단국대학교,대학농구리그
49,고성진,5.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,단국대학교,MBC배 대학리그
50,고승진,3.0,0:59:07,19.0,6.0,8.0,13.0,61.50%,0.0,5.0,0.00%,3.0,4.0,75.00%,5.0,3.0,2.0,1.0,0.3,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2000.0,명지대학교,MBC배 대학리그
51,고승진,1.0,0:07:37,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,명지대학교,MBC배 대학리그
52,고승진,2.0,0:40:59,5.0,2.0,1.0,4.0,25.00%,1.0,1.0,100.00%,0.0,2.0,0.00%,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2003.0,명지대학교,MBC배 대학리그
53,고정현,3.0,0:19:59,4.0,1.0,0.0,1.0,0.00%,1.0,4.0,25.00%,1.0,1.0,100.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2021.0,상명대학교,대학농구리그
54,고준호,1.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,중앙대학교,대학농구리그
55,고준호,3.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,중앙대학교,MBC배 대학리그
56,고찬혁,3.0,1:05:55,23.0,7.0,6.0,10.0,60.00%,2.0,11.0,18.20%,5.0,7.0,71.40%,2.0,3.0,1.0,6.0,2.0,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2020.0,경희대학교,대학농구리그
57,고찬혁,3.0,0:23:20,2.0,0.0,1.0,2.0,50.00%,0.0,5.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,1.0,0.3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2020.0,경희대학교,대학농구리그
58,고찬혁,3.0,1:12:27,31.0,10.0,13.0,21.0,61.90%,1.0,9.0,11.10%,2.0,4.0,50.00%,6.0,3.0,3.0,5.0,1.7,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,2021.0,경희대학교,대학농구리그
59,고찬혁,3.0,0:28:47,13.0,4.0,1.0,2.0,50.00%,2.0,6.0,33.30%,5.0,5.0,100.00%,2.0,2.0,1.0,1.0,0.3,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,경희대학교,대학농구리그
60,고창섭,3.0,0:13:38,0.0,0.0,0.0,0.0,0.00%,0.0,2.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2008.0,조선대학교,MBC배 대학리그
61,고창섭,3.0,0:46:29,20.0,6.0,0.0,1.0,0.00%,6.0,21.0,28.60%,2.0,3.0,66.70%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2009.0,조선대학교,MBC배 대학리그
62,고창섭,3.0,1:04:34,23.0,7.0,3.0,4.0,75.00%,5.0,14.0,35.70%,2.0,3.0,66.70%,2.0,2.0,1.0,2.0,0.7,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2010.0,조선대학교,MBC배 대학리그
63,고창섭,22.0,5:27:00,145.0,6.0,12.0,29.0,41.40%,37.0,108.0,34.30%,10.0,14.0,71.40%,9.0,14.0,1.0,12.0,0.5,10.0,0.0,0.0,0.0,15.0,22.0,0.0,0.0,13.0,8.0,7.0,7.0,0.0,0.0,2011.0,조선대학교,대학농구리그
64,고창섭,3.0,1:03:41,19.0,6.0,0.0,2.0,0.00%,6.0,20.0,30.00%,1.0,2.0,50.00%,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2011.0,조선대학교,MBC배 대학리그
65,고태원,3.0,1:14:19,14.0,4.0,7.0,15.0,46.70%,0.0,2.0,0.00%,0.0,0.0,0.00%,3.0,5.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1999.0,경희대학교,MBC배 대학리그
66,고태원,4.0,1:57:16,64.0,16.0,17.0,32.0,53.10%,6.0,13.0,46.20%,12.0,25.0,48.00%,3.0,9.0,3.0,4.0,1.0,3.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,2000.0,경희대학교,MBC배 대학리그
67,고태원,3.0,0:54:32,36.0,12.0,9.0,16.0,56.30%,4.0,10.0,40.00%,6.0,9.0,66.70%,0.0,9.0,3.0,2.0,0.7,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2001.0,경희대학교,MBC배 대학리그
68,고행석,8.0,0:06:13,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2014.0,건국대학교,대학농구리그
69,고행석,5.0,0:22:29,8.0,1.0,3.0,6.0,50.00%,0.0,1.0,0.00%,2.0,3.0,66.70%,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,2014.0,건국대학교,MBC배 대학리그
70,고행석,13.0,0:30:07,10.0,0.0,3.0,5.0,60.00%,0.0,3.0,0.00%,4.0,6.0,66.70%,3.0,2.0,0.0,2.0,0.2,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2015.0,건국대학교,대학농구리그
71,고행석,4.0,0:12:54,2.0,0.0,1.0,2.0,50.00%,0.0,1.0,0.00%,0.0,0.0,0.00%,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2015.0,건국대학교,MBC배 대학리그
72,고행석,11.0,0:54:18,13.0,1.0,5.0,13.0,38.50%,1.0,4.0,25.00%,0.0,2.0,0.00%,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,2016.0,건국대학교,대학농구리그
73,고행석,16.0,7:52:09,142.0,8.0,44.0,111.0,39.60%,14.0,58.0,24.10%,12.0,19.0,63.20%,34.0,44.0,4.0,35.0,2.2,20.0,3.0,0.0,0.0,16.0,28.0,0.0,0.0,2.0,14.0,7.0,19.0,2.0,0.0,2017.0,건국대학교,대학농구리그
74,고행석,3.0,1:28:38,33.0,11.0,13.0,19.0,68.40%,1.0,6.0,16.70%,4.0,6.0,66.70%,7.0,9.0,5.0,9.0,3.0,8.0,1.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,5.0,1.0,4.0,7.0,0.0,2017.0,건국대학교,MBC배 대학리그
75,공두현,16.0,0:11:55,2.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,2.0,2.0,100.00%,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2015.0,동국대학교,대학농구리그
76,공두현,3.0,0:03:24,0.0,0.0,0.0,2.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,동국대학교,MBC배 대학리그
77,공두현,16.0,0:38:59,18.0,1.0,7.0,12.0,58.30%,1.0,8.0,12.50%,1.0,4.0,25.00%,3.0,0.0,0.0,3.0,0.2,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2016.0,동국대학교,대학농구리그
78,공두현,4.0,0:02:25,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2016.0,동국대학교,MBC배 대학리그
79,공두현,16.0,6:48:13,117.0,7.0,21.0,58.0,36.20%,22.0,68.0,32.40%,9.0,14.0,64.30%,17.0,38.0,3.0,47.0,2.9,26.0,0.0,0.0,0.0,10.0,30.0,0.0,0.0,1.0,13.0,7.0,10.0,13.0,0.0,2017.0,동국대학교,대학농구리그
80,공두현,4.0,0:47:49,15.0,3.0,1.0,7.0,14.30%,3.0,5.0,60.00%,4.0,6.0,66.70%,1.0,5.0,1.0,2.0,0.5,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,2017.0,동국대학교,MBC배 대학리그
81,공두현,16.0,2:10:15,16.0,1.0,5.0,16.0,31.30%,2.0,15.0,13.30%,0.0,0.0,0.00%,3.0,10.0,0.0,12.0,0.8,7.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,6.0,9.0,0.0,2018.0,동국대학교,대학농구리그
82,공두현,3.0,0:54:09,25.0,8.0,7.0,8.0,87.50%,3.0,10.0,30.00%,2.0,4.0,50.00%,1.0,7.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,6.0,2.0,2018.0,동국대학교,MBC배 대학리그
83,곽노우,2.0,0:14:12,2.0,1.0,1.0,3.0,33.30%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1999.0,단국대학교,MBC배 대학리그
84,곽노우,2.0,1:20:00,23.0,11.0,6.0,15.0,40.00%,1.0,1.0,100.00%,8.0,10.0,80.00%,4.0,9.0,6.0,2.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2000.0,단국대학교,MBC배 대학리그
85,곽병우,2.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,건국대학교,대학농구리그
86,곽병우,1.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0,건국대학교,MBC배 대학리그
87,곽병우,2.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0,건국대학교,MBC배 대학리그
88,곽희훈,1.0,0:03:49,0.0,0.0,0.0,2.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,명지대학교,MBC배 대학리그
89,구경완,1.0,0:04:03,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,동국대학교,MBC배 대학리그
90,구세훈,21.0,0:17:15,3.0,0.0,0.0,0.0,0.00%,1.0,6.0,16.70%,0.0,0.0,0.00%,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2012.0,단국대학교,대학농구리그
91,구세훈,3.0,0:00:00,0.0,0.0,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,단국대학교,MBC배 대학리그
92,구희철,2.0,0:11:59,2.0,1.0,1.0,1.0,100.00%,0.0,0.0,0.00%,0.0,0.0,0.00%,0.0,0.0,0.0,3.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,성균관대학교,MBC배 대학리그
93,구희철,3.0,0:50:08,4.0,1.0,0.0,0.0,0.00%,0.0,1.0,0.00%,4.0,4.0,100.00%,3.0,3.0,2.0,1.0,0.3,3.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,2003.0,성균관대학교,MBC배 대학리그
94,권기범,9.0,0:10:59,0.0,0.0,0.0,1.0,0.00%,0.0,0.0,0.00%,0.0,2.0,0.00%,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,상명대학교,대학농구리그
95,권명수,2.0,0:16:39,3.0,1.0,1.0,2.0,50.00%,0.0,0.0,0.00%,1.0,1.0,100.00%,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2004.0,동국대학교,MBC배 대학리그
