,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
2025,플레이오프,1999-2000,69,손창환,안양SBS,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,0.40892154,0.60043585
2026,정규경기,2000-2001,138,손창환,안양SBS,-1.0019435,-0.98103184,-0.9305217,0.92442733,-0.7808022,-0.7888553,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.79943365,-0.8698413,-0.8667206,-1.0059018,-1.0386901,-0.39168528,-0.7794955
2027,플레이오프,2000-2001,67,손창환,안양SBS,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.47348917,-0.75658536,-0.6910672,-0.59939593,-1.1002297,0.5161003,-0.591837,0.14045875
2028,정규경기,2001-2002,135,손창환,안양SBS,-0.9742981,-0.94569284,-0.8171097,-0.38334116,-0.7808022,-0.7367442,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.8139825,-0.92797863,-0.92943263,-0.8667206,-1.0059018,-0.8832111,-0.591837,-1.2394725
2029,플레이오프,2001-2002,62,손창환,안양SBS,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-0.7794955
2030,정규경기,2002-2003,146,손창환,안양SBS,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.047872517,-0.54234374,-0.39311045,-0.26523995,-1.1002297,-1.0386901,-0.591837,-0.7794955
2031,D리그 2차,2017 KBL D리그,35,손홍준,현대모비스,0.28356528,0.43253094,0.27164578,0.9762203,-0.14561749,-0.16352248,0.52500415,1.2922119,0.84490186,1.8411016,-0.21811917,-0.19955717,-0.21433644,0.53673434,0.5976725,0.82705843,-0.19153357,1.060413
2032,D리그 1차,2018 KBL D리그,35,손홍준,현대모비스,0.04857985,0.11447934,0.3623754,-0.33586448,-0.4279218,-0.37196675,0.25757638,0.4946633,0.60010785,0.9804276,-0.3883658,-0.41379878,-0.42290616,1.0045527,0.8806562,0.2051422,-0.591837,0.6924312
2033,D리그 2차,2018 KBL D리그,68,손홍준,현대모비스,-0.7531354,-0.6983193,-0.47687364,-0.5171394,-0.85137826,-0.8930775,-1.6204273,-0.35985294,-0.20421524,0.03434332,-0.47348917,-0.41379878,-0.45270184,0.2694095,0.31468883,-0.26129493,0.40892154,0.416445
2034,정규경기,2018-2019,173,손홍준,울산현대모비스,-0.96047544,-0.94569284,-0.8851569,0.20364405,-0.63965005,-0.6325221,-0.11802434,-0.35985294,-0.37906808,0.8555971,-0.89910585,-0.75658536,-0.84004563,-0.59939593,-0.15695068,-1.0386901,-0.591837,-0.9634863
2035,D리그 1차,2019 KBL D리그,45,손홍준,현대모비스,0.21445192,0.32651383,0.20359862,0.7215722,-0.28676963,-0.21563357,0.27861005,1.0643408,0.8099313,1.5914406,-0.3883658,-0.07101222,-0.18454072,0.87089026,0.31468883,-0.26129493,-0.39168528,-0.043532133
2036,정규경기,2019-2020,151,손홍준,울산현대모비스,-0.8775394,-0.8043365,-0.68101525,0.20364405,-0.85137826,-0.8930775,-1.6204273,-0.30288517,-0.20421524,0.62236106,-0.8139825,-0.92797863,-0.899637,-0.26523995,-1.0059018,-1.0386901,-0.591837,-0.8714909
2037,D리그 1차,2015 KBL D리그,4,송교창,KCC,1.4584924,1.2453296,1.4738133,0.5402973,2.7480018,2.9110308,0.47993204,-0.53075624,-0.5539209,-0.7869104,1.3141007,1.4286791,1.4542214,1.2718773,1.9182634,1.1380163,-0.39168528,1.3363992
2038,D리그 2차,2015 KBL D리그,15,송교창,KCC,0.8364723,1.1746516,1.451131,0.2554369,-0.49849787,-0.37196675,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.047872517,1.1715891,0.7987166,0.4030719,0.5976725,1.2934954,0.008618152,1.3363992
2039,정규경기,2015-2016,138,송교창,전주KCC,-0.8637167,-0.83967555,-0.63565046,-0.46966252,-0.569074,-0.580411,0.38377813,-0.24591745,-0.16924466,0.64207107,-0.3883658,-0.4994954,-0.51229316,-0.8667206,-0.6285902,-0.8832111,0.008618152,-0.4115138
2040,플레이오프,2015-2016,73,송교창,전주KCC,-1.0710568,-1.05171,-0.8851569,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.37906808,-0.7869104,-0.89910585,-0.54234374,-0.6910672,-0.93355185,-0.6285902,-1.0386901,-0.591837,-1.2394725
2041,정규경기,2016-2017,31,송교창,전주KCC,0.5738414,0.6092263,1.0428476,0.18637972,0.7012955,0.6181437,0.6391866,1.3491796,1.474372,1.055983,0.20749743,0.871651,0.67953384,0.3362407,0.31468883,0.67157936,0.8092249,0.96841764
2042,정규경기,2017-2018,60,송교창,전주KCC,0.020934463,0.11447934,0.31701064,0.26406908,-0.28676963,-0.2677446,0.55505216,0.7795021,0.7749607,1.1873837,-0.13299587,0.1432294,0.05382468,-0.064746425,-0.2512786,0.04966313,0.6090733,0.8764221
2043,플레이오프,2017-2018,44,송교창,전주KCC,-0.6010859,-0.556963,-0.2954144,-0.25817528,-0.63965005,-0.6846332,0.6331771,-0.30288517,-0.23918582,0.8555971,-0.13299587,-0.07101222,-0.095153704,-0.33207116,-0.817246,0.04966313,0.20876984,1.060413
2044,정규경기,2018-2019,32,송교창,전주KCC,0.8779403,0.8919389,0.95211804,0.43239564,0.7012955,0.93081003,0.29363406,1.6340184,1.4394014,1.3680594,0.29262078,0.5717126,0.50075984,-0.26523995,-0.15695068,0.36062118,0.40892154,0.416445
2045,플레이오프,2018-2019,21,송교창,전주KCC,0.64295477,0.8565999,0.8840708,0.66114724,0.06611072,0.5660325,-0.2532406,1.7479539,1.474372,1.49946,0.20749743,0.70025766,0.5305555,0.068915986,-0.2512786,0.2051422,0.20876984,0.50844055
2046,정규경기,2009-2010,92,송수인,인천전자랜드,-0.61490864,-0.5923021,-0.59028566,0.5532455,-0.49849787,-0.4761889,0.22752832,-0.018046461,-0.09930355,1.5454503,-0.6437358,-0.67088866,-0.6612716,-0.26523995,-0.2512786,-0.572253,-0.19153357,0.23245409
2047,플레이오프,2009KBLSUMMER,8,송수인,전자랜드,0.21445192,0.25583565,-0.15931992,0.3978671,-0.63965005,-0.7367442,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.54234374,-0.6910672,0.4030719,1.7296075,0.04966313,0.008618152,1.704381
2048,D리그 1차,2009KBLSUMMER,10,송수인,전자랜드,0.7811815,0.82126087,0.7706588,0.6223027,0.7718715,0.6181437,0.73233575,-0.53075624,-0.5539209,-0.7869104,-0.3883658,0.5288643,0.2325987,0.068915986,1.3522958,0.2051422,0.40892154,1.9803672
2049,D리그 1차,2010KBLWINTER,54,송수인,상무,0.26974258,0.3971919,0.31701064,0.7647329,-0.07504138,0.14914396,0.04123034,-0.53075624,-0.5539209,-0.7869104,0.03725083,-0.028163834,-0.0057666865,0.2694095,0.5976725,-0.26129493,0.008618152,0.60043585
2050,D리그 1차,2011KBLWINTER,14,송수인,전자랜드,0.79500425,0.6092263,0.31701064,0.38923496,1.054176,0.93081003,0.6692347,-0.53075624,-0.5539209,-0.7869104,0.37774414,-0.19955717,-0.0057666865,0.2694095,0.03170517,0.04966313,-0.19153357,0.8764221
2051,정규경기,2012-2013,161,송수인,인천전자랜드,-0.9742981,-0.98103184,-0.86247456,-0.22796276,-0.7102261,-0.7888553,1.3843786,-0.4168207,-0.41403866,0.8555971,-0.8139825,-0.6280404,-0.72086287,-0.6662271,-0.91157395,-1.0386901,-0.39168528,-0.5955046
2052,정규경기,2001-2002,54,송영진,창원LG,0.15916114,0.14981847,0.09018658,0.583458,0.13668682,0.044921793,0.8044509,-0.53075624,-0.5539209,-0.7869104,0.03725083,-0.37095043,-0.24413209,0.068915986,0.03170517,0.2051422,0.008618152,0.32444963
2053,플레이오프,2001-2002,20,송영진,창원LG,0.38032398,0.18515751,0.022139322,-0.038055703,0.56014335,0.7744768,0.27861005,-0.53075624,-0.5539209,-0.7869104,-0.047872517,-0.75658536,-0.54208887,0.2025784,-0.34560648,0.82705843,0.40892154,0.32444963
2054,정규경기,2002-2003,66,송영진,창원LG,-0.3799231,-0.48628485,-0.36346158,-0.089848556,-0.004465288,-0.1114114,0.7834174,-0.53075624,-0.5539209,-0.7869104,-0.3883658,-0.4994954,-0.45270184,-0.5325647,-0.5342623,-0.572253,-0.19153357,-0.4115138
2055,플레이오프,2002-2003,47,송영진,창원LG,-0.82224876,-0.7689975,-0.6583329,-0.5171394,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.842282,-0.899637,-0.59939593,-1.1002297,-0.572253,-0.591837,-0.31951836
2056,정규경기,2003-2004,56,송영진,창원LG,-0.103469625,-0.13289417,-0.34077916,0.963272,-0.07504138,-0.21563357,0.7473598,-0.53075624,-0.5539209,-0.7869104,-0.13299587,-0.4994954,-0.39311045,-0.46573353,-0.15695068,0.04966313,0.008618152,0.14045875
2057,플레이오프,2003-2004,37,송영진,창원LG,-0.4766818,-0.52162397,-0.54492086,0.56187767,-0.14561749,-0.1114114,0.38377813,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.842282,-0.7804542,-0.46573353,-0.15695068,0.04966313,-0.591837,0.416445
2058,정규경기,2004-2005,73,송영진,창원LG,-0.3799231,-0.41560674,-0.4088264,0.15616737,-0.21619359,-0.16352248,0.2726004,-0.53075624,-0.5539209,-0.7869104,-0.3032425,-0.4994954,-0.45270184,-0.33207116,-0.2512786,0.2051422,-0.19153357,0.04846331
2059,정규경기,2002-2003,124,송완희,원주TG,-0.9328301,-0.87501466,-0.7717449,0.20364405,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.75658536,-0.7506586,-0.7330582,-1.1002297,-1.0386901,-0.591837,-1.2394725
2060,플레이오프,2002-2003,63,송완희,원주TG,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
2061,정규경기,2003-2004,70,송완희,원주TG삼보,-0.51814985,-0.3449286,-0.54492086,2.3616781,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.047872517,-0.9708269,-0.6910672,0.4030719,-1.1002297,-1.0386901,-0.591837,-1.6994497
2062,정규경기,2004-2005,143,송완희,원주TG삼보,-0.9742981,-0.94569284,-0.7717449,-0.5171394,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.6437358,-0.842282,-0.7804542,-0.93355185,-0.817246,-0.572253,-0.591837,-1.6994497
2063,정규경기,2003-2004,151,송유섭,전주KCC,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
2064,정규경기,1997,47,송인호,대전현대,-0.42139116,-0.41560674,-0.68101525,0.4841885,-0.63965005,-0.6846332,0.09531682,-0.53075624,-0.5539209,-0.7869104,-0.5586125,-0.713737,-0.6612716,-0.6662271,-0.72291815,-0.41677395,0.20876984,0.6924312
2065,정규경기,1999-2000,137,송인호,대전현대,-1.0710568,-1.05171,-0.7717449,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.6994497
2066,정규경기,2000-2001,118,송인호,원주삼보,-0.89136213,-0.83967555,-0.86247456,1.1272827,-0.85137826,-0.7888553,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.5586125,-0.842282,-0.7506586,-0.7330582,-0.6285902,-0.572253,-0.39168528,-0.13552746
2067,정규경기,2007-2008,110,송창무,창원LG,-0.7116673,-0.62764114,-0.4315088,0.10869052,-0.7102261,-0.7367442,0.5820955,0.038921304,0.11051988,0.8753071,-0.5586125,-0.6280404,-0.63147587,-0.8667206,-0.5342623,-0.8832111,-0.39168528,-0.4115138
2068,플레이오프,2007-2008,52,송창무,창원LG,-0.9328301,-0.87501466,-0.54492086,-0.875373,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.029362394,-0.7869104,-0.89910585,-0.75658536,-0.84004563,-0.93355185,-1.1002297,-1.0386901,-0.591837,-1.2394725
2069,정규경기,2008-2009,133,송창무,창원LG,-0.8360713,-0.8043365,-0.63565046,-0.012159358,-0.63965005,-0.6325221,-0.11802434,-0.13198195,0.0056081843,0.7176264,-0.47348917,-0.67088866,-0.63147587,-0.8667206,-0.817246,-0.72773206,-0.39168528,-0.5955046
2070,플레이오프,2008-2009,52,송창무,창원LG,-0.79460335,-0.6983193,-0.54492086,0.20364405,-0.85137826,-0.8930775,-1.6204273,0.038921304,0.14549045,0.8555971,-0.6437358,-0.842282,-0.84004563,-0.93355185,-0.817246,-1.0386901,-0.591837,-0.5035092
2071,D리그 1차,2009KBLSUMMER,47,송창무,상무,-0.51814985,-0.3449286,-0.36346158,1.1833915,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.47348917,0.22892606,-0.0057666865,-0.59939593,1.0693121,-0.572253,-0.591837,-0.31951836
2072,D리그 1차,2009KBLWINTER,34,송창무,상무,0.38032398,0.75058264,0.4304227,1.5416253,-0.63965005,-0.42407784,-0.6198269,-0.53075624,-0.5539209,-0.7869104,1.3141007,0.31462273,0.67953384,-0.6662271,0.40901676,-0.41677395,2.2102869,0.6924312
2073,정규경기,2010-2011,62,송창용,울산모비스,-0.21405104,-0.23891138,-0.34077916,-0.01647536,-0.35734573,-0.21563357,0.035220705,0.09588907,0.14549045,1.0264179,-0.47348917,-0.3281021,-0.42290616,-0.064746425,-0.15695068,0.04966313,-0.19153357,0.416445
2074,정규경기,2011-2012,83,송창용,울산모비스,-0.43521383,-0.41560674,-0.56760323,0.5877742,-0.569074,-0.5283,0.14639854,0.09588907,0.04057876,1.3614895,-0.3883658,-0.41379878,-0.42290616,-0.39890233,-0.2512786,0.04966313,-0.39168528,-0.22752291
2075,플레이오프,2011-2012,57,송창용,울산모비스,-0.96047544,-0.98103184,-0.8851569,-1.95439,-0.63965005,-0.7367442,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.7288592,-0.75658536,-0.7804542,-0.59939593,-0.817246,-1.0386901,-0.591837,-1.2394725
2076,D리그 1차,2012KBLWINTER,35,송창용,상무,0.1868066,0.18515751,-0.09127271,0.63525087,-0.21619359,-0.16352248,0.38377813,-0.53075624,-0.5539209,-0.7869104,-0.47348917,-0.37095043,-0.42290616,-0.26523995,-0.2512786,-0.10581585,-0.19153357,-0.5955046
2077,정규경기,2013-2014,73,송창용,울산모비스,-0.2969871,-0.30958953,-0.4088264,0.2554369,-0.49849787,-0.5283,0.56406647,-0.018046461,0.0056081843,0.9804276,-0.21811917,-0.41379878,-0.39311045,-0.33207116,-0.5342623,-0.26129493,-0.19153357,-0.13552746
2078,플레이오프,2013-2014,56,송창용,울산모비스,-0.79460335,-0.8043365,-0.83979213,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.44900924,-0.7869104,0.20749743,-0.9708269,-0.6016802,-0.46573353,-0.4399344,-1.0386901,0.008618152,-0.5035092
2079,정규경기,1998-1999,84,송태균,청주SK,-0.5872632,-0.52162397,-0.6583329,2.3616781,-0.49849787,-0.6325221,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.47348917,-0.75658536,-0.6910672,-0.93355185,-0.6285902,-1.0386901,0.40892154,-1.2394725
2080,정규경기,1999-2000,138,송태균,청주SK,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-0.6285902,-0.26129493,-0.591837,-1.6994497
2081,정규경기,2000-2001,104,송태균,청주SK,-0.82224876,-0.7689975,-0.72638005,0.6827276,-0.7808022,-0.8409664,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.47348917,-0.75658536,-0.72086287,-0.8667206,-0.91157395,-0.8832111,-0.591837,-0.6875
2082,플레이오프,2000-2001,55,송태균,청주SK,-1.0019435,-0.94569284,-0.9305217,2.3616781,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.842282,-0.899637,-0.59939593,-1.1002297,-1.0386901,0.008618152,-0.043532133
2083,정규경기,2001-2002,128,송태균,서울SK,-0.94665277,-0.9103537,-0.86247456,1.2826611,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.8139825,-0.842282,-0.8698413,-0.93355185,-0.817246,-1.0386901,-0.591837,-1.6074542
2084,플레이오프,2001-2002,63,송태균,서울SK,-1.0710568,-1.05171,-0.99856895,-1.95439,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.9708269,-0.989024,-0.93355185,-0.15695068,-1.0386901,-0.591837,-1.6994497
2085,정규경기,2000-2001,72,송태영,부산기아,-0.46285915,-0.48628485,-0.47687364,-0.20638242,-0.49849787,-0.5283,0.56406647,-0.53075624,-0.5539209,-0.7869104,-0.5586125,-0.45664707,-0.51229316,-0.6662271,-0.5342623,-0.572253,0.008618152,0.50844055
2086,정규경기,2001-2002,114,송태영,울산모비스,-0.8775394,-0.87501466,-0.8171097,-1.3371923,-0.7808022,-0.8409664,1.3843786,-0.53075624,-0.5539209,-0.7869104,-0.8139825,-0.79943365,-0.84004563,-0.8667206,-0.91157395,-0.72773206,-0.39168528,-0.5955046
2087,정규경기,2002-2003,82,송태영,전주KCC,-0.6010859,-0.62764114,-0.7944273,-0.038055703,-0.7102261,-0.6846332,-0.11802434,-0.53075624,-0.5539209,-0.7869104,-0.89910585,-0.79943365,-0.8698413,-0.79988945,-0.817246,-1.0386901,-0.591837,-1.2394725
2088,정규경기,2003-2004,99,송태영,안양SBS,-0.7531354,-0.73365843,-0.7036977,-0.4739787,-0.85137826,-0.8930775,-1.6204273,-0.53075624,-0.5539209,-0.7869104,-0.7288592,-0.6280404,-0.6910672,-0.93355185,-0.72291815,-0.72773206,-0.591837,0.23245409
2089,정규경기,2000-2001,22,숀 더든,인천신세기,1.5276058,1.2453296,1.8367318,-0.4006055,1.8305128,1.4519207,0.88257605,-0.53075624,-0.5539209,-0.7869104,1.6545941,1.3858308,1.5436085,0.60356545,1.7296075,0.5161003,-0.591837,2.2563536
2090,플레이오프,2000-2001,34,숀 더든,인천신세기,-0.3799231,-0.3449286,-0.09127271,0.20364405,-0.14561749,1.1913654,-0.8692258,-0.53075624,-0.5539209,-0.7869104,0.80336076,0.31462273,0.50075984,1.0713838,1.7296075,2.0708907,-0.591837,-1.6994497
2091,정규경기,2020-2021,2,숀 롱,울산현대모비스,1.8731726,2.0227892,2.3811095,0.41513145,1.4776323,1.764587,0.326687,3.8557606,4.1671057,1.0921181,2.4207041,1.9857073,2.228909,0.4030719,1.257968,0.5161003,1.2095282,0.50844055
2092,플레이오프,2020-2021,3,숀 롱,울산현대모비스,2.1496263,2.5882146,3.1523113,0.24248873,0.3484151,0.14914396,0.88257605,4.596341,5.4959874,0.9180124,2.7611976,1.4715273,1.9905436,-0.064746425,1.4466238,-0.572253,0.008618152,0.416445
2093,KBL 컵대회,2020-2021,4,숀 롱,울산현대모비스,1.8317047,1.7754158,1.7233198,0.92442733,2.6774256,3.2758083,0.25757638,2.8873088,2.943136,1.1840986,2.5058272,-0.9708269,0.20280306,-0.26523995,0.7863284,-1.0386901,1.40968,1.060413
2094,정규경기,2000-2001,8,숀 뱅크헤드,여수 골드뱅크,2.2602077,2.7295706,3.3337708,0.31154576,0.63071936,1.4519207,-0.19614924,-0.53075624,-0.5539209,-0.7869104,1.3141007,1.8571622,1.7521782,1.0713838,1.0693121,0.82705843,0.20876984,0.78442675
2095,정규경기,2013-2014,13,숀 에반스,안양 KGC,0.79500425,0.9979562,1.451131,0.34607428,0.56014335,1.6082541,-0.3944665,2.6024702,2.8382242,1.0625529,2.4207041,2.4570389,2.5566614,-0.39890233,0.69200045,1.1380163,0.40892154,1.060413
2096,정규경기,1997-1998,38,숀 이스트윅,수원삼성,0.62913215,0.7152436,0.67992914,0.80789363,0.48956722,0.5660325,0.45589352,-0.53075624,-0.5539209,-0.7869104,1.1438541,1.685769,1.5436085,-0.5325647,0.22036092,0.82705843,1.6098317,0.78442675
2097,정규경기,1998-1999,7,숀 재미슨,청주SK,2.0666904,2.1288066,2.29038,0.70862406,2.3245454,3.067364,0.14639854,-0.53075624,-0.5539209,-0.7869104,1.4843473,0.74310595,1.0370821,-0.064746425,2.2012467,0.5161003,0.008618152,1.060413
2098,정규경기,2007-2008,12,숀 호킨스,대구오리온스,1.4861379,1.5633813,1.5872253,0.4755563,1.054176,1.0871433,0.52199936,2.6024702,2.5934303,1.2005237,1.3992242,1.5143758,1.5436085,0.2025784,0.9749842,0.36062118,0.008618152,1.2444038
2099,정규경기,2005-2006,38,쉐런 라이트,전주KCC,0.8364723,1.0686343,1.337719,0.53166515,0.41899112,0.6181437,0.23654272,-0.53075624,-0.5539209,-0.7869104,2.165334,1.685769,1.9309523,-0.19840875,1.0693121,-0.26129493,5.0124106,0.416445
2100,정규경기,2018-2019,70,쉐인 깁슨,부산KT,-0.103469625,-0.026876897,-0.023225447,0.07847801,-0.569074,-0.6846332,1.3843786,0.2667923,0.28537276,1.1151134,-0.5586125,-0.41379878,-0.51229316,-0.39890233,-0.2512786,0.67157936,0.40892154,-0.6875
2101,정규경기,1999-2000,28,쉔드릭 다운스,창원LG,1.1820389,1.2453296,1.0655301,0.49713665,0.48956722,0.72236574,0.25757638,-0.53075624,-0.5539209,-0.7869104,0.88848406,1.0858926,1.0668777,0.80405897,1.4466238,1.1380163,1.0093768,0.96841764
2102,정규경기,2005-2006,60,쉘리 클락,서울삼성,0.09004777,0.14981847,0.5891995,0.16048338,0.277839,0.20125498,0.5820955,-0.53075624,-0.5539209,-0.7869104,0.88848406,0.78595424,0.88810366,1.2718773,0.69200045,-0.10581585,0.008618152,1.704381
2103,정규경기,2012-2013,77,스캇 메리트,고양오리온스,-0.36610046,-0.27425042,-0.13663754,0.43239564,-0.35734573,-0.21563357,0.10733609,0.55163103,0.49519613,1.3352093,-0.21811917,-0.24240544,-0.24413209,-0.7330582,-0.34560648,-0.8832111,0.20876984,-0.13552746
2104,정규경기,1998-1999,14,스테이스 보스먼,인천대우,1.8040593,1.5633813,1.0655301,0.49282065,1.8305128,2.2856977,0.26058114,-0.53075624,-0.5539209,-0.7869104,-0.3032425,0.74310595,0.41137275,1.8733579,2.3899028,1.4489745,1.40968,0.6924312
2105,플레이오프,1998-1999,22,스테이스 보스먼,인천대우,0.5876641,0.82126087,1.0428476,0.082794175,-0.49849787,0.30547714,-0.9533603,-0.53075624,-0.5539209,-0.7869104,0.20749743,1.5143758,1.0966734,2.6085012,2.4842308,0.5161003,0.40892154,0.60043585
2106,정규경기,2018-2019,92,스테판 무디,부산KT,-0.3799231,-0.6983193,-0.54492086,0.20364405,1.2659041,1.1913654,0.6331771,0.038921304,0.14549045,0.8555971,-0.89910585,-0.9708269,-0.989024,-0.93355185,-1.1002297,0.5161003,-0.591837,0.14045875
2107,정규경기,2002-2003,31,스테판 브래포드,서울삼성,0.82264954,1.0686343,1.224307,0.67841154,0.3484151,0.6181437,0.11034085,-0.53075624,-0.5539209,-0.7869104,2.7611976,1.3429825,1.9011565,-0.13157755,1.0693121,0.67157936,2.6105902,1.2444038
2108,플레이오프,2002-2003,5,스테판 브래포드,서울삼성,1.4861379,1.9521112,1.3830837,1.5416253,0.20726292,0.6702547,-0.11802434,-0.53075624,-0.5539209,-0.7869104,1.2289774,0.31462273,0.6497382,-0.26523995,0.7863284,2.848286,4.411956,0.14045875
