,경기,년도,순위,선수명,팀,PTS,FG,FGA,FG%,FT,FTA,FT%,PP,PPA,PP%,REB_OFF,REB_DEF,REB_TOT,AST,TO,STL,BS,DF
2832,정규경기,2005-2006,26,가이 루커,안양KT&G,17.0,7.3,13.4,54.5,2.4,2.7,88.9,0.0,0.0,0.0,2.0,6.0,8.0,1.0,2.6,0.5,2.3,2.2
2833,정규경기,2005-2006,27,자밀 왓킨스,원주동부,16.9,7.3,11.4,62.9,2.3,3.8,60.6,0.0,0.0,0.0,4.3,8.1,12.4,1.3,2.6,1.2,1.9,2.7
2834,정규경기,2005-2006,28,앨버트 화이트,인천전자랜드,16.6,6.5,11.1,45.5,2.3,3.2,70.9,0.0,0.0,0.0,2.0,4.6,6.6,4.4,4.1,1.3,0.2,2.4
2835,정규경기,2005-2006,29,벤자민 핸드로그텐,울산모비스,16.5,6.6,10.9,55.7,2.7,3.8,71.1,0.0,0.0,0.0,2.7,7.8,10.5,1.2,2.2,1.7,1.3,3.0
2836,정규경기,2005-2006,30,올루미데 오예데지,서울삼성,16.1,6.5,11.0,59.4,3.1,4.5,68.1,0.0,0.0,0.0,4.1,9.1,13.2,1.4,2.1,0.7,1.3,3.0
2837,정규경기,2005-2006,31,안토니오 키칭스,안양KT&G,15.8,6.5,12.0,54.0,2.7,4.3,62.5,0.0,0.0,0.0,3.5,6.4,9.9,2.4,2.3,1.1,1.1,3.2
2838,정규경기,2005-2006,32,추승균,전주KCC,15.4,5.4,7.0,50.3,2.7,3.1,87.3,0.0,0.0,0.0,0.5,2.5,2.9,3.3,1.5,0.8,0.1,2.7
2839,정규경기,2005-2006,33,켄 존슨,부산KTF,15.2,6.9,11.9,57.9,1.4,2.2,65.0,0.0,0.0,0.0,1.9,5.1,7.0,0.6,3.0,0.3,2.6,2.0
2840,정규경기,2005-2006,34,양경민,원주동부,14.8,5.1,4.3,47.0,1.7,2.2,76.3,0.0,0.0,0.0,0.3,2.1,2.4,3.5,2.1,1.0,0.2,1.7
2841,정규경기,2005-2006,35,문경은,서울SK,14.6,4.9,3.6,52.0,1.7,2.1,78.3,0.0,0.0,0.0,0.6,1.4,2.0,2.4,1.8,0.8,0.1,2.0
2842,정규경기,2005-2006,36,조상현,부산KTF,14.2,4.6,3.8,57.0,2.7,3.1,87.1,0.0,0.0,0.0,0.5,1.1,1.6,2.8,1.3,1.0,0.0,2.4
2843,정규경기,2005-2006,37,김승현,대구오리온스,13.9,4.8,5.8,51.7,2.4,3.2,74.8,0.0,0.0,0.0,1.1,3.1,4.3,9.4,3.7,2.5,0.0,3.2
2844,정규경기,2005-2006,38,쉐런 라이트,전주KCC,13.8,6.0,10.3,57.6,1.8,2.9,61.8,0.0,0.0,0.0,3.6,6.2,9.8,1.1,2.3,0.5,2.8,2.3
2845,정규경기,2005-2006,39,허브 래미쟈나,안양KT&G,13.7,5.7,9.9,55.0,2.2,3.2,68.8,0.0,0.0,0.0,3.3,5.7,8.9,1.1,1.9,1.4,1.7,3.7
2846,정규경기,2005-2006,40,김병철,대구오리온스,12.7,4.0,4.3,42.9,2.6,3.3,80.6,0.0,0.0,0.0,0.5,1.8,2.3,3.4,1.7,0.9,0.2,2.3
2847,정규경기,2005-2006,41,마크 데이비스,원주동부,12.5,4.3,6.9,50.2,3.3,4.2,77.0,0.0,0.0,0.0,1.7,5.4,7.1,4.8,3.4,0.9,1.3,3.3
2848,정규경기,2005-2006,42,양동근,울산모비스,12.5,4.8,5.7,60.1,1.7,2.1,78.8,0.0,0.0,0.0,0.5,2.2,2.7,4.8,1.7,1.2,0.0,2.6
2849,정규경기,2005-2006,43,양희승,안양KT&G,12.4,4.3,4.8,52.0,1.9,2.3,80.9,0.0,0.0,0.0,1.0,1.2,2.2,2.1,1.8,1.0,0.1,2.9
2850,정규경기,2005-2006,44,로데릭 라일리,울산모비스,12.3,4.8,9.1,52.3,2.6,3.9,66.0,0.0,0.0,0.0,2.3,6.0,8.3,1.0,2.4,0.8,1.0,2.8
2851,정규경기,2005-2006,45,제이슨 클락,울산모비스,11.8,4.6,7.1,64.9,2.5,4.0,62.5,0.0,0.0,0.0,1.9,4.8,6.6,0.3,0.6,1.4,0.8,3.3
2852,정규경기,2005-2006,46,신기성,부산KTF,11.7,4.1,5.0,49.1,1.7,2.2,76.0,0.0,0.0,0.0,0.9,2.5,3.4,6.9,2.1,1.8,0.1,2.5
2853,정규경기,2005-2006,47,온타리오 렛,인천전자랜드,11.7,5.0,8.9,56.2,1.7,2.6,65.4,0.0,0.0,0.0,2.5,4.2,6.7,1.7,3.5,1.5,1.4,3.6
2854,정규경기,2005-2006,48,강혁,서울삼성,11.3,4.4,5.5,59.8,1.4,2.0,72.2,0.0,0.0,0.0,0.9,2.1,3.0,6.3,2.3,1.8,0.1,2.6
2855,정규경기,2005-2006,49,이규섭,서울삼성,11.2,4.0,4.2,55.8,1.4,1.8,79.2,0.0,0.0,0.0,0.8,1.8,2.6,1.5,1.1,0.5,0.2,2.9
2856,정규경기,2005-2006,50,현주엽,창원LG,11.2,4.4,7.0,53.2,1.8,2.8,63.6,0.0,0.0,0.0,0.7,3.6,4.3,5.3,2.1,1.0,0.1,2.8
2857,정규경기,2005-2006,51,김성철,안양KT&G,10.9,4.1,5.3,52.8,1.5,1.9,80.5,0.0,0.0,0.0,1.0,2.1,3.1,3.1,1.1,0.7,0.3,2.5
2858,정규경기,2005-2006,52,우지원,울산모비스,10.5,3.5,3.0,55.1,1.8,2.0,86.1,0.0,0.0,0.0,0.4,1.5,1.9,1.8,1.4,0.5,0.1,1.7
2859,정규경기,2005-2006,53,조우현,창원LG,10.1,3.4,1.9,49.0,0.9,1.2,73.4,0.0,0.0,0.0,0.3,1.4,1.7,2.4,1.2,1.0,0.2,3.0
2860,정규경기,2005-2006,54,헤롤드 아세노,인천전자랜드,9.8,3.7,6.3,44.7,1.7,1.8,90.9,0.0,0.0,0.0,1.2,3.5,4.7,2.7,1.3,0.8,0.0,3.3
2861,정규경기,2005-2006,55,조성원,전주KCC,9.3,3.1,2.5,59.5,1.5,1.8,84.1,0.0,0.0,0.0,0.4,0.9,1.3,1.2,1.0,1.0,0.1,2.4
2862,정규경기,2005-2006,56,황성인,창원LG,9.3,3.2,2.2,63.2,1.2,1.4,86.7,0.0,0.0,0.0,0.8,2.0,2.8,3.7,1.3,1.3,0.1,2.8
2863,정규경기,2005-2006,57,송영진,부산KTF,9.0,3.0,3.5,51.7,1.8,2.2,79.3,0.0,0.0,0.0,0.9,1.4,2.3,1.2,1.2,0.9,0.3,3.0
2864,정규경기,2005-2006,58,주희정,안양KT&G,9.0,3.1,3.8,51.9,1.6,2.1,76.8,0.0,0.0,0.0,0.7,2.9,3.6,7.8,1.5,1.5,0.1,2.8
2865,정규경기,2005-2006,59,손규완,원주동부,8.4,2.8,2.0,57.3,1.2,1.4,87.7,0.0,0.0,0.0,0.3,1.4,1.6,1.3,0.8,0.4,0.0,2.5
2866,정규경기,2005-2006,60,쉘리 클락,서울삼성,8.4,3.4,7.0,49.0,1.6,2.1,73.3,0.0,0.0,0.0,2.1,4.1,6.3,3.3,1.9,0.6,0.3,3.7
2867,정규경기,2005-2006,61,임재현,서울SK,8.0,2.9,3.0,61.0,1.0,1.2,85.5,0.0,0.0,0.0,0.9,2.2,3.2,6.0,1.6,1.7,0.2,3.0
2868,정규경기,2005-2006,62,황진원,부산KTF,7.9,2.7,3.4,52.9,1.7,2.1,79.4,0.0,0.0,0.0,0.7,1.1,1.8,3.1,0.9,0.9,0.2,2.3
2869,정규경기,2005-2006,63,김동우,울산모비스,7.8,2.6,2.0,42.5,0.8,1.4,59.3,0.0,0.0,0.0,0.5,1.5,1.9,0.8,0.8,0.3,0.1,2.5
2870,정규경기,2005-2006,64,김일두,서울SK,7.7,2.9,2.2,78.8,0.6,0.7,81.8,0.0,0.0,0.0,0.6,0.8,1.4,1.0,1.2,0.7,0.1,1.1
2871,정규경기,2005-2006,65,박규현,인천전자랜드,7.7,2.8,3.0,56.8,1.0,1.3,72.2,0.0,0.0,0.0,0.5,1.2,1.7,2.5,1.1,1.6,0.2,2.5
2872,정규경기,2005-2006,66,이병석,울산모비스,7.5,2.4,1.5,39.2,0.9,1.1,84.2,0.0,0.0,0.0,0.3,0.7,1.0,1.0,0.5,0.8,0.0,2.9
2873,정규경기,2005-2006,67,오용준,대구오리온스,7.4,2.5,1.8,59.3,0.9,1.1,83.3,0.0,0.0,0.0,0.4,1.5,1.9,0.7,0.6,0.6,0.1,2.3
2874,정규경기,2005-2006,68,전희철,서울SK,7.3,2.4,3.2,50.3,1.6,2.2,73.7,0.0,0.0,0.0,1.0,2.4,3.4,1.6,1.2,0.7,0.3,3.3
2875,정규경기,2005-2006,69,이상민,전주KCC,7.2,2.5,2.5,56.4,1.1,1.5,75.0,0.0,0.0,0.0,0.9,3.1,4.0,7.6,2.2,1.4,0.2,3.6
2876,정규경기,2005-2006,70,정재호,인천전자랜드,6.8,2.5,3.5,45.4,0.9,1.1,84.9,0.0,0.0,0.0,0.4,1.6,2.0,4.2,1.7,1.2,0.0,2.4
2877,정규경기,2005-2006,71,석명준,인천전자랜드,5.6,1.9,2.4,46.7,0.9,1.2,76.9,0.0,0.0,0.0,0.7,1.0,1.7,1.0,0.8,0.5,0.2,2.5
2878,정규경기,2005-2006,72,이현수,인천전자랜드,5.6,2.1,2.3,39.1,0.2,0.3,66.7,0.0,0.0,0.0,0.4,0.6,1.0,0.8,0.6,0.2,0.2,3.3
2879,정규경기,2005-2006,73,김도수,부산KTF,5.3,2.2,2.6,64.2,0.4,0.6,69.7,0.0,0.0,0.0,0.4,1.0,1.4,1.3,0.3,0.7,0.0,2.3
2880,정규경기,2005-2006,74,신종석,대구오리온스,5.2,2.0,2.2,58.0,0.6,0.9,62.7,0.0,0.0,0.0,0.8,2.1,3.0,1.4,0.9,0.9,0.5,2.7
2881,정규경기,2005-2006,75,이정석,서울삼성,5.2,1.9,2.2,56.3,0.7,0.8,87.5,0.0,0.0,0.0,0.6,2.2,2.9,3.7,1.5,1.2,0.0,2.7
2882,정규경기,2005-2006,76,박훈근,인천전자랜드,4.1,1.6,2.5,49.6,0.4,0.6,65.5,0.0,0.0,0.0,0.6,1.0,1.6,1.3,0.8,0.5,0.2,2.0
2883,정규경기,2005-2006,77,김영만,창원LG,4.0,1.5,1.5,46.8,0.3,0.4,71.4,0.0,0.0,0.0,0.3,1.1,1.4,0.8,0.5,0.3,0.0,2.7
2884,정규경기,2005-2006,78,은희석,안양KT&G,4.0,1.5,1.8,53.5,0.6,0.7,75.0,0.0,0.0,0.0,0.6,1.4,2.0,2.0,0.9,0.7,0.1,1.9
2885,정규경기,2005-2006,79,홍사붕,안양KT&G,4.0,1.3,1.7,52.0,0.9,1.2,72.2,0.0,0.0,0.0,0.1,0.7,0.8,0.5,0.7,0.3,0.0,1.0
2886,정규경기,2005-2006,80,손준영,전주KCC,3.9,1.5,1.4,62.5,0.3,0.5,50.0,0.0,0.0,0.0,0.4,0.7,1.1,0.9,0.5,0.6,0.3,2.3
2887,정규경기,2005-2006,81,신동한,안양KT&G,3.8,1.4,0.7,76.5,0.2,0.4,55.0,0.0,0.0,0.0,0.3,0.4,0.7,0.5,0.4,0.3,0.0,1.8
2888,정규경기,2005-2006,82,표명일,전주KCC,3.8,1.4,1.2,47.2,0.3,0.4,63.2,0.0,0.0,0.0,0.4,1.5,2.0,2.6,1.0,0.7,0.0,2.2
2889,정규경기,2005-2006,83,김훈,창원LG,3.6,1.2,0.6,53.1,0.4,0.4,86.4,0.0,0.0,0.0,0.2,0.6,0.8,0.3,0.2,0.1,0.0,1.1
2890,정규경기,2005-2006,84,김승기,원주동부,3.4,1.1,0.7,43.8,0.4,0.5,84.0,0.0,0.0,0.0,0.1,1.2,1.3,2.2,0.6,0.7,0.0,1.9
2891,정규경기,2005-2006,85,윤영필,안양KT&G,3.4,1.5,2.5,59.3,0.4,0.6,63.0,0.0,0.0,0.0,1.0,0.7,1.6,0.5,0.4,0.4,0.1,2.7
2892,정규경기,2005-2006,86,구병두,울산모비스,3.3,1.2,0.8,60.9,0.3,0.4,75.0,0.0,0.0,0.0,0.2,0.7,0.8,0.7,0.4,0.5,0.1,2.6
2893,정규경기,2005-2006,87,김효범,울산모비스,3.3,1.2,2.2,33.8,0.3,0.5,56.3,0.0,0.0,0.0,0.3,1.0,1.3,0.6,0.5,0.1,0.1,1.7
2894,정규경기,2005-2006,88,김기만,서울SK,3.2,1.3,1.4,58.1,0.1,0.3,40.0,0.0,0.0,0.0,0.3,0.5,0.8,0.4,0.4,0.6,0.1,2.3
2895,정규경기,2005-2006,89,최명도,인천전자랜드,3.0,0.9,0.6,45.5,0.4,0.5,83.3,0.0,0.0,0.0,0.1,0.5,0.6,1.5,0.5,0.4,0.0,2.0
